,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
142,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_relational_025,motor-hcp_relational_025,-0.015720007720125363,0.019015683730929822,-0.8266864311881724,0.4186760921267323,False
143,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_relational_050,motor-hcp_relational_050,0.07314609775205219,0.033380561900825396,2.191278204644108,0.041096923725335535,False
144,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_relational_075,motor-hcp_relational_075,0.028340155110988592,0.03886409569143738,0.7292117469037767,0.47476616496739743,False
145,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_relational_120,motor-hcp_relational_120,0.11422499133141115,0.027115473793361832,4.2125390174585355,0.0004716314460199196,False
146,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_social_001,motor-hcp_social_001,-0.013053710894762705,0.03345971129365044,-0.3901322034789904,0.7007779579727611,False
147,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_social_010,motor-hcp_social_010,-0.08605321610575013,0.041877661345045725,-2.054871579306339,0.05390447136492804,False
148,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_social_025,motor-hcp_social_025,0.10921266689941604,0.03662787091320775,2.9816820955332877,0.007666236579206996,False
149,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_social_050,motor-hcp_social_050,0.05696957656076431,0.048013429500123266,1.186534208322237,0.25003663502561074,False
150,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_social_075,motor-hcp_social_075,0.09065651890811638,0.043035469633969085,2.1065534936455923,0.04867808530268861,False
151,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_social_120,motor-hcp_social_120,-0.01015972651574778,0.046143395008445685,-0.2201772651077848,0.8280815583024284,False
152,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_wm_001,motor-hcp_wm_001,-0.09022566609739,0.02502461869263741,-3.60547615952029,0.0018848150896577911,False
153,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_wm_010,motor-hcp_wm_010,-0.051819229512502486,0.028980251849155987,-1.788087618500515,0.0897219196196854,False
154,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_wm_025,motor-hcp_wm_025,0.11712335824697506,0.04146826846858049,2.82440918254681,0.010831469876098263,False
